District,Suburb,2014 Q1  1 Homicide,2014 Q1  2a Assault - FV,2014 Q1 2b Assault - Non-FV,2014 Q1 3 Sexual Assault,2014 Q1 4 Other offences against a person,2014 Q1 5a Robbery - armed,2014 Q1 5b Robbery - other,2014 Q1 6a Burglary dwellings,2014 Q1 6b Burglary shops,2014 Q1 6c Burglary other,2014 Q1 7 Motor vehicle theft theft,2014 Q1 8 Property damage,2014 Q1 9 Other offences,2014 Q1 91a TINs Speeding,2014 Q1 91b TINs Mobile Use,2014 Q1 91c TINs Seatbelts,2014 Q1 91d TINs Other,2014 Q1 92 Theft (excluding Motor Vehicles),2014 Q2 1 Homicide,2014 Q2 2a Assault - FV,2014 Q2 2b Assault - Non-FV,2014 Q2 3 Sexual Assault,2014 Q2 4 Other offences against a person,2014 Q2 5a Robbery - armed,2014 Q2 5b Robbery - other,2014 Q2 6a Burglary dwellings,2014 Q2 6b Burglary shops,2014 Q2 6c Burglary other,2014 Q2 7 Motor vehicle theft theft,2014 Q2 8 Property damage,2014 Q2 9 Other offences,2014 Q2 91a TINs Speeding,2014 Q2 91b TINs Mobile Use,2014 Q2 91c TINs Seatbelts,2014 Q2 91d TINs Other,2014 Q2 92 Theft (excluding Motor Vehicles),2014 Q3  1 Homicide,2014 Q3 2a Assault - FV,2014 Q3 2b Assault - Non-FV,2014 Q3 3 Sexual Assault,2014 Q3 4 Other offences against a person,2014 Q3 5a Robbery - armed,2014 Q3 5b Robbery - other,2014 Q3 6a Burglary dwellings,2014 Q3 6b Burglary shops,2014 Q3 6c Burglary other,2014 Q3 7 Motor vehicle theft theft,2014 Q3 8 Property damage,2014 Q3 9 Other offences,2014 Q3 91a TINs Speeding,2014 Q3 91b TINs Mobile Use,2014 Q3 91c TINs Seatbelts,2014 Q3 91d TINs Other,2014 Q3 92 Theft (excluding Motor Vehicles),2014 Q4 1 Homicide,2014 Q4 2a Assault - FV,2014 Q4 2b Assault - Non-FV,2014 Q4 3 Sexual Assault,2014 Q4 4 Other offences against a person,2014 Q4 5a Robbery - armed,2014 Q4 5b Robbery - other,2014 Q4 6a Burglary dwellings,2014 Q4 6b Burglary shops,2014 Q4 6c Burglary other,2014 Q4 7 Motor vehicle theft theft,2014 Q4 8 Property damage,2014 Q4 9 Other offences,2014 Q4 91a TINs Speeding,2014 Q4 91b TINs Mobile Use,2014 Q4 91c TINs Seatbelts,2014 Q4 91d TINs Other,2014 Q4 92 Theft (excluding Motor Vehicles),2015 Q1 1 Homicide,2015 Q1 2a Assault - FV,2015 Q1 2b Assault - Non-FV,2015 Q1 3 Sexual Assault,2015 Q1 4 Other offences against a person,2015 Q1 5a Robbery - armed,2015 Q1 5b Robbery - Other,2015 Q1 6a Burglary dwellings,2015 Q1 6b Burglary shops,2015 Q1 6c Burglary other,2015 Q1 7 Motor vehicle theft,2015 Q1 8 Property damage,2015 Q1 9 Other offences,2015 Q1 91a TINs Speeding,2015 Q1 91b TINs Mobile Use,2015 Q1 91c TINs Seatbelts,2015 Q1 91d TINs Other,2015 Q1 92 Theft (excluding Motor Vehicles),2015 Q2 1 Homicide,2015 Q2 2a Assault - FV,2015 Q2 2b Assault - Non-FV,2015 Q2 3 Sexual Assault,2015 Q2 4 Other offences against a person,2015 Q2 5a Robbery - armed,2015 Q2 5b Robbery -,2015 Q2 6a Burglary dwellings,2015 Q2 6b Burglary shops,2015 Q2 6c Burglary other,2015 Q2 7 Motor vehicle theft,2015 Q2 8 Property damage,2015 Q2 9 Other offences,2015 Q2 91a TINs Speeding,2015 Q2 91b TINs Mobile Use,2015 Q2 91c TINs Seatbelts,2015 Q2 91d TINs Other,2015 Q2 92 Theft (excluding Motor Vehicles),2015 Q3  1 Homicide,2015 Q3  2a Assault - FV,2015 Q3  2b Assault - Non-FV,2015 Q3  3 Sexual Assault,2015 Q3  4 Other offences against a person,2015 Q3  5a Robbery - armed,2015 Q3  5b Robbery -,2015 Q3  6a Burglary dwellings,2015 Q3 6b Burglary shops,2015 Q3 6c Burglary other,2015 Q3 7 Motor vehicle theft,2015 Q3  8 Property damage,2015 Q3 9 Other offences,2015 Q3 91a TINs Speeding,2015 Q3 91b TINs Mobile Use,2015 Q3 91c TINs Seatbelts,2015 Q3 91d TINs Other,2015 Q3 92 Theft (excluding Motor Vehicles),2015 Q4 1 Homicide,2015 Q4 2a Assault - FV,2015 Q4 2b Assault - Non-FV,2015 Q4 3 Sexual Assault,2015 Q4 4 Other offences against a person,2015 Q4 5a Robbery - armed,2015 Q4 5b Robbery -,2015 Q4 6a Burglary dwellings,2015 Q4 6b Burglary shops,2015 Q4 6c Burglary other,2015 Q4 7 Motor vehicle theft,2015 Q4 8 Property damage,2015 Q4 9 Other offences,2015 Q4 91a TINs Speeding,2015 Q4 91b TINs Mobile Use,2015 Q4 91c TINs Seatbelts,2015 Q4 91d TINs Other,2015 Q4 92 Theft (excluding Motor Vehicles),2016 Q1 1 Homicide,2016 Q1 2a Assault - FV,2016 Q1 2b Assault - Non-FV,2016 Q1 3 Sexual Assault,2016 Q1 4 Other offences against a person,2016 Q1 5a Robbery - armed,2016 Q1 5b Robbery -,2016 Q1 6a Burglary dwellings,2016 Q1 6b Burglary shops,2016 Q1 6c Burglary other,2016 Q1 7 Motor vehicle theft,2016 Q1 8 Property damage,2016 Q1 9 Other offences,2016 Q1 91a TINs Speeding,2016 Q1 91b TINs Mobile Use,2016 Q1 91c TINs Seatbelts,2016 Q1 91d TINs Other,2016 Q1 92 Theft (excluding Motor Vehicles),1 Homicide,2a Assault - FV,2b Assault - Non-FV,3 Sexual Assault,4 Other offences against a person,5a Robbery - armed,5b Robbery -,6a Burglary dwellings,6b Burglary shops,6c Burglary other,7 Motor vehicle theft,8 Property damage,9 Other offences,91a TINs Speeding,91b TINs Mobile Use,91c TINs Seatbelts,91d TINs Other,92 Theft (excluding Motor Vehicles),2016 Q3 1 Homicide,2016 Q3 2a Assault - FV,2016 Q3 2b Assault - Non-FV,2016 Q3 3 Sexual Assault,2016 Q3 4 Other offences against a person,2016 Q3 5a Robbery - armed,2016 Q3 5b Robbery -,2016 Q3 6a Burglary dwellings,2016 Q3 6b Burglary shops,2016 Q3 6c Burglary other,2016 Q3 7 Motor vehicle theft,2016 Q3 8 Property damage,2016 Q3 9 Other offences,2016 Q3 91a TINs Speeding,2016 Q3 91b TINs Mobile Use,2016 Q3 91c TINs Seatbelts,2016 Q3 91d TINs Other,2016 Q3 92 Theft (excluding Motor Vehicles),2016 Q4 1 Homicide,2016 Q4 2a Assault - FV,2016 Q4 2b Assault - Non-FV,2016 Q4 3 Sexual Assault,2016 Q4 4 Other offences against a person,2016 Q4 5a Robbery - armed,2016 Q4 5b Robbery -,2016 Q4 6a Burglary dwellings,2016 Q4 6b Burglary shops,2016 Q4 6c Burglary other,2016 Q4 7 Motor vehicle theft,2016 Q4 8 Property damage,2016 Q4 9 Other offences,2016 Q4 91a TINs Speeding,2016 Q4 91b TINs Mobile Use,2016 Q4 91c TINs Seatbelts,2016 Q4 91d TINs Other,2016 Q4 92 Theft (excluding Motor Vehicles),2017 Q1 1 Homicide,2017 Q1 2a Assault - FV,2017 Q1 2b Assault - Non-FV,2017 Q1 3 Sexual Assault,2017 Q1 4 Other offences against a person,2017 Q1 5a Robbery - armed,2017 Q1 5b Robbery -,2017 Q1 6a Burglary dwellings,2017 Q1 6b Burglary shops,2017 Q1 6c Burglary other,2017 Q1 7 Motor vehicle theft,2017 Q1 8 Property damage,2017 Q1 9 Other offences,2017 Q1 91a TINs Speeding,2017 Q1 91b TINs Mobile Use,2017 Q1 91c TINs Seatbelts,2017 Q1 91d TINs Other,2017 Q1 92 Theft (excluding Motor Vehicles),2017 Q2  1 Homicide,2017 Q2  2a Assault - FV,2017 Q2  2b Assault - Non-FV,2017 Q2  3 Sexual Assault,2017 Q2  4 Other offences against a person,2017 Q2  5a Robbery - armed,2017 Q2  5b Robbery -,2017 Q2  6a Burglary dwellings,2017 Q2  6b Burglary shops,2017 Q2 6c Burglary other,2017 Q2 7 Motor vehicle theft,2017 Q2 8 Property damage,2017 Q2 9 Other offences,2017 Q2 91a TINs Speeding,2017 Q2 91b TINs Mobile Use,2017 Q2  91c TINs Seatbelts,2017 Q2 91d TINs Other,2017 Q2 92 Theft (excluding Motor Vehicles),2017 Q3 1 Homicide,2017 Q3 2a Assault - FV,2017 Q3 2b Assault - Non-FV,2017 Q3 3 Sexual Assault,2017 Q3 4 Other offences against a person,2017 Q3 5a Robbery - armed,2017 Q3 5b Robbery -,2017 Q3 6a Burglary dwellings,2017 Q3 6b Burglary shops,2017 Q3 6c Burglary other,2017 Q3 7 Motor vehicle theft,2017 Q3 8 Property damage,2017 Q3 9 Other offences,2017 Q3 91a TINs Speeding,2017 Q3 91b TINs Mobile Use,2017 Q3 91c TINs Seatbelts,2017 Q3 91d TINs Other,2017 Q3 92 Theft (excluding Motor Vehicles),2017 Q4 1 Homicide,2017 Q4 2a Assault - FV,2017 Q4 2b Assault - Non-FV,2017 Q4 3 Sexual Assault,2017 Q4 4 Other offences against a person,2017 Q4 5a Robbery - armed,2017 Q4 5b Robbery -,2017 Q4 6a Burglary dwellings,2017 Q4 6b Burglary shops,2017 Q4 6c Burglary other,2017 Q4 7 Motor vehicle theft,2017 Q4 8 Property damage,2017 Q4 9 Other offences,2017 Q4 91a TINs Speeding,2017 Q4 91b TINs Mobile Use,2017 Q4 91c TINs Seatbelts,2017 Q4 91d TINs Other,2017 Q4 92 Theft (excluding Motor Vehicles),1 Homicide,2a Assault - FV,2b Assault - Non-FV,3 Sexual Assault,4 Other offences against a person,5a Robbery - armed,5b Robbery -,6a Burglary dwellings,6b Burglary shops,6c Burglary other,7 Motor vehicle theft,8 Property damage,9 Other offences,91a TINs Speeding,91b TINs Mobile Use,91c TINs Seatbelts,91d TINs Other,92 Theft (excluding Motor Vehicles),1 Homicide,2a Assault - FV,2b Assault - Non-FV,3 Sexual Assault,4 Other offences against a person,5a Robbery - armed,5b Robbery -,6a Burglary dwellings,6b Burglary shops,6c Burglary other,7 Motor vehicle theft,8 Property damage,9 Other offences,91a TINs Speeding,91b TINs Mobile Use,91c TINs Seatbelts,91d TINs Other,92 Theft (excluding Motor Vehicles)
Belconnen,GIRALANG,0,1,2,1,0,0,0,2,0,0,1,3,15,2,1,0,15,10,0,0,3,0,0,0,0,2,0,0,3,5,11,1,1,0,16,12,0,2,2,0,0,0,0,1,0,1,0,1,11,1,0,0,25,6,0,0,1,0,0,1,0,5,0,0,0,8,9,1,2,1,9,10,0,0,0,0,0,1,0,1,0,1,0,7,11,1,0,0,6,9,0,3,0,0,0,1,0,1,0,0,0,4,8,0,0,1,10,31,0,0,0,0,0,0,0,2,0,0,3,4,8,2,0,0,16,7,0,0,0,2,0,1,0,1,0,0,0,3,14,1,1,0,11,13,0,0,0,2,2,0,0,1,0,0,1,3,22,1,1,0,14,7,0,1,2,0,0,1,0,0,0,0,1,13,10,4,3,1,3,14,0,0,2,0,1,0,0,0,0,0,1,5,13,1,3,1,7,2,0,0,0,0,0,0,0,2,0,0,1,5,14,5,2,0,9,9,0,0,1,1,0,0,0,6,0,0,0,8,15,2,0,0,9,12,0,1,3,1,0,0,1,0,0,0,1,8,18,4,1,0,16,8,0,4,1,0,0,1,0,7,0,1,3,8,11,2,1,1,10,13,0,3,3,1,0,0,0,1,0,0,1,19,27,2,0,0,6,7,0,2,1,1,0,0,1,0,0,2,1,9,22,0,1,0,3,9,0,2,1,0,0,0,0,4,0,0,1,8,13,0,0,0,0,6
Belconnen,HAWKER,0,0,1,0,0,0,0,2,0,0,1,8,19,20,0,0,13,32,0,0,3,0,0,1,0,2,1,0,1,3,26,14,2,1,12,21,0,4,1,0,0,0,0,1,0,0,2,7,24,20,2,0,21,15,0,1,2,0,0,0,0,1,0,0,0,5,10,12,0,1,18,21,0,1,1,0,0,0,0,3,0,0,1,3,13,14,2,0,7,14,0,2,1,0,0,0,0,2,2,0,1,20,18,5,0,0,9,31,0,0,1,0,0,1,0,2,1,0,2,6,10,20,2,0,14,20,0,1,0,5,0,0,0,3,2,2,2,20,18,7,0,2,12,26,0,9,1,15,0,0,0,4,0,1,0,6,13,23,1,0,13,33,0,1,2,0,2,0,0,2,0,0,5,11,12,8,0,4,12,31,0,3,2,0,0,0,0,2,0,3,4,7,19,42,2,0,17,32,0,0,0,1,0,0,0,1,0,1,1,7,16,12,0,0,22,25,0,2,4,0,0,1,0,2,0,1,5,9,20,13,1,1,23,25,0,0,2,0,0,0,0,1,2,3,1,8,36,35,2,1,27,20,0,4,3,1,0,0,0,2,0,1,0,17,27,27,0,0,22,14,0,1,6,0,0,0,1,4,0,2,4,6,31,15,2,0,10,16,0,0,3,1,0,1,0,2,0,2,0,10,30,5,0,0,1,26,0,3,3,2,0,0,0,2,0,0,1,6,32,0,0,0,0,18
Belconnen,HIGGINS,0,1,3,0,0,0,0,2,1,0,2,5,11,5,1,1,9,9,0,0,0,0,0,0,0,1,0,0,0,5,11,7,1,0,11,3,0,1,3,0,0,1,0,4,0,0,1,4,19,8,1,0,14,7,0,0,0,1,0,0,0,1,0,0,1,5,7,1,0,0,6,1,0,2,0,3,1,0,0,2,1,0,4,7,4,0,0,0,17,9,0,3,0,0,0,0,0,1,0,0,2,4,22,0,0,0,5,7,0,0,0,0,0,0,0,2,0,0,1,2,18,9,0,0,4,8,0,0,2,0,0,0,0,0,0,1,0,5,7,6,0,0,6,4,0,5,2,2,0,0,0,0,0,2,0,8,10,0,0,0,8,3,0,1,5,1,0,0,0,3,0,0,2,6,35,1,0,0,7,5,0,2,1,0,0,0,0,0,0,0,0,5,14,4,0,0,7,9,0,0,2,3,0,0,0,0,0,0,4,2,22,15,0,1,10,4,0,1,1,0,0,0,0,4,1,0,1,8,15,4,1,0,8,10,0,0,1,0,1,1,0,2,1,0,3,6,21,3,1,0,6,8,0,5,2,0,0,0,0,5,0,0,2,9,24,4,0,0,0,10,0,1,0,0,0,0,0,1,0,1,5,10,10,4,1,0,9,12,0,0,1,1,1,0,0,2,0,0,0,7,20,1,1,0,6,6,0,2,0,1,0,0,0,1,0,0,2,5,23,0,0,0,0,3
Belconnen,HOLT,0,2,4,0,0,1,0,2,2,0,3,15,31,20,2,2,42,31,0,4,4,2,0,1,1,6,1,1,5,6,57,13,3,4,37,30,0,4,3,0,0,0,0,2,1,0,0,9,58,10,1,4,60,20,0,6,1,4,1,0,0,4,1,1,6,12,43,6,1,1,25,28,0,3,3,0,0,0,0,5,3,1,7,20,25,0,0,0,17,35,0,4,4,2,0,1,0,12,0,1,4,40,34,6,0,0,16,85,0,2,3,2,0,1,1,4,7,1,2,12,33,18,2,0,24,45,0,7,6,3,0,2,0,5,2,4,4,28,25,7,0,1,19,56,0,14,8,1,2,0,0,2,1,6,3,17,41,13,2,0,31,35,0,4,3,2,1,0,1,2,0,1,5,29,69,2,2,3,33,49,0,5,8,2,1,1,0,5,0,1,9,23,57,30,2,5,53,43,0,5,4,1,0,0,1,2,2,3,3,18,56,10,1,0,63,32,0,4,7,0,0,2,0,5,1,0,7,22,70,25,1,3,40,45,0,9,3,0,2,1,0,5,2,1,4,24,55,20,1,2,36,28,0,3,5,0,0,1,1,6,0,1,9,28,49,13,0,0,31,41,0,7,5,0,1,2,1,5,0,1,6,32,36,9,0,0,20,22,0,5,4,1,0,0,1,7,3,5,1,16,48,3,0,0,11,29,0,10,5,5,2,0,1,5,0,0,2,14,52,0,0,0,0,18
Belconnen,KALEEN,0,1,1,0,1,0,1,3,0,0,1,6,13,20,1,2,11,40,0,0,3,3,0,0,0,6,1,1,2,16,33,20,1,0,27,18,0,6,2,1,0,0,0,12,0,0,2,14,14,39,5,2,21,33,0,5,2,1,0,0,0,4,0,0,5,4,22,20,5,1,31,24,0,1,4,3,0,0,0,2,0,1,3,24,32,15,2,0,14,21,0,1,3,1,0,2,0,3,1,1,1,9,15,12,2,0,19,20,0,1,1,1,0,0,0,5,2,0,3,13,131,18,5,2,34,25,0,0,3,2,0,0,1,2,3,1,3,17,11,7,0,2,13,34,0,7,4,0,0,0,1,6,1,0,0,17,22,21,2,1,20,20,0,6,0,1,1,0,0,2,0,0,1,12,21,6,4,1,15,20,0,0,3,3,1,1,0,1,0,2,2,4,7,18,5,0,22,6,0,2,5,2,0,0,1,4,0,0,1,15,33,12,3,2,20,26,0,7,1,0,1,0,0,2,3,1,3,13,19,14,1,1,20,25,0,2,4,3,1,1,0,5,1,0,0,9,35,16,1,2,30,24,0,5,2,0,1,0,1,8,1,1,3,15,56,16,2,0,44,16,0,1,1,0,1,0,0,11,0,0,1,9,25,17,1,1,18,27,0,2,10,0,3,2,0,6,2,1,2,13,33,3,2,0,8,22,1,4,1,0,1,0,1,6,1,2,4,4,18,0,0,0,0,20
Belconnen,LATHAM,0,2,0,0,1,0,0,4,0,0,4,8,11,11,1,0,16,9,0,0,0,0,0,0,0,1,0,0,2,2,8,3,1,0,12,9,0,0,1,0,0,0,0,5,0,0,0,5,10,5,1,0,15,6,0,6,0,0,0,1,0,3,0,0,0,8,20,8,0,1,10,8,0,2,0,0,0,1,0,6,0,0,3,15,9,6,4,0,12,15,0,1,0,0,0,1,0,1,0,0,1,2,5,5,2,0,5,3,0,0,0,0,0,1,0,0,0,0,2,2,19,9,6,0,9,4,0,3,1,0,0,0,0,3,0,0,0,5,11,1,0,0,6,13,0,2,0,4,0,1,0,2,0,0,1,2,7,1,0,0,23,7,0,1,1,0,0,0,1,2,1,0,0,2,20,11,0,0,8,6,0,0,0,0,0,0,0,1,0,0,0,6,16,7,4,1,10,6,0,6,0,0,3,0,0,0,0,1,1,8,14,2,3,0,6,10,0,11,0,2,1,0,0,4,0,1,2,9,22,3,0,0,21,8,0,2,1,2,0,0,0,0,0,0,0,5,11,6,2,0,8,9,0,0,8,1,0,0,0,3,0,1,3,2,18,5,0,0,11,7,0,1,2,0,0,0,0,1,1,0,3,13,15,3,1,0,4,7,0,1,3,0,1,0,1,1,0,1,2,8,23,2,0,0,4,9,0,3,1,0,2,0,0,1,0,0,1,3,17,0,0,0,0,11
Belconnen,LAWSON,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,2,0,0,0,0,0,0,0,1,0,2,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,8,1,0,0,1,1,0,0,0,1,0,1,0,9,17,0,0,0,5,14,0,1,0,0,0,0,0,0,0,0,1,0,7,0,1,0,2,1,0,1,0,0,1,0,0,0,0,1,4,1,5,0,1,0,1,1,0,0,1,0,0,0,0,4,0,2,1,5,4,0,0,0,1,10,0,0,1,0,0,0,0,1,0,1,0,2,6,1,0,0,0,4,0,2,1,0,0,0,0,4,0,1,0,8,5,0,0,0,0,9
Belconnen,MACGREGOR,0,0,4,1,0,0,0,5,2,0,2,9,14,0,0,0,11,10,0,2,1,0,0,0,0,6,0,0,2,8,17,2,0,0,6,19,0,2,3,0,1,0,2,3,1,1,1,15,16,1,0,0,14,15,0,5,2,0,1,0,1,2,0,1,2,4,22,4,0,0,9,8,0,6,2,1,1,0,0,2,1,0,4,10,13,1,0,0,10,18,0,0,0,4,0,0,0,6,0,0,5,6,21,1,0,0,8,16,0,2,6,0,0,0,0,7,0,0,2,4,10,1,0,0,13,23,0,5,0,0,2,0,0,5,0,0,4,10,19,0,1,1,8,38,0,2,0,0,2,0,0,6,0,0,3,9,13,0,0,0,7,13,0,2,0,1,0,0,0,2,1,0,11,12,27,4,0,1,12,26,0,3,2,7,1,0,0,4,1,0,6,20,43,1,0,1,21,12,0,8,0,1,0,0,0,7,0,0,8,10,41,2,2,0,12,18,0,6,4,1,1,0,0,6,1,1,2,13,18,0,0,1,12,14,0,5,0,6,1,0,0,9,0,0,4,8,16,2,0,1,8,10,0,1,2,1,0,0,0,2,0,1,1,6,17,2,1,0,3,13,0,6,1,0,2,0,0,4,0,1,3,8,22,1,0,0,4,23,0,2,3,7,1,0,0,3,0,1,1,6,10,1,0,0,3,14,0,5,1,0,2,0,0,2,0,0,3,6,11,0,0,0,0,4
Belconnen,MACQUARIE,0,3,2,1,0,0,0,6,1,1,4,10,61,0,3,2,23,33,0,0,1,3,0,0,0,1,0,0,0,4,13,3,4,3,23,14,0,2,2,1,0,0,0,3,1,1,4,13,13,2,5,1,22,14,0,0,1,3,0,0,0,7,0,14,2,8,21,0,1,0,22,19,0,2,1,0,1,0,0,1,0,2,1,6,15,2,4,0,19,14,0,0,3,0,0,0,0,3,2,2,3,8,10,0,1,0,16,18,0,1,1,1,0,0,0,3,0,1,5,27,30,0,2,1,8,27,0,1,1,0,0,0,0,3,2,4,0,15,13,1,0,1,12,29,0,2,2,1,1,0,0,3,2,0,0,9,16,0,2,0,32,13,0,8,2,4,2,0,0,2,1,0,2,8,18,2,6,2,18,22,0,5,1,0,0,0,0,0,1,1,3,9,24,2,11,2,31,22,0,4,3,0,1,0,1,2,1,1,3,14,5,1,7,0,24,21,0,6,1,0,0,0,0,7,2,0,9,17,20,2,7,3,28,33,0,3,2,0,0,0,1,2,0,2,6,16,19,2,9,2,41,22,0,5,1,1,1,0,0,4,0,1,6,18,23,6,1,1,37,28,0,3,1,4,0,0,0,2,0,1,6,9,19,5,3,1,12,23,0,4,0,1,0,1,0,1,1,1,2,11,33,0,0,0,13,16,0,1,8,1,1,0,1,2,0,2,1,15,33,0,0,0,0,11
Belconnen,MCKELLAR,1,2,0,0,1,0,1,0,0,0,1,4,5,0,2,0,14,3,0,2,3,0,0,0,0,1,0,0,2,2,16,3,1,0,7,8,0,2,0,0,0,0,0,6,0,1,0,3,12,2,2,0,12,8,0,1,1,0,0,0,0,2,0,0,3,4,7,1,0,0,10,9,0,2,0,0,0,0,0,2,0,0,3,5,10,0,1,1,6,4,0,2,2,3,0,0,0,2,0,2,0,3,38,0,1,0,8,4,0,2,1,0,0,1,0,0,0,1,2,6,10,1,1,0,9,4,0,4,0,0,1,0,0,0,0,0,1,7,5,0,0,1,5,9,0,4,0,0,0,0,0,2,0,0,0,5,4,4,0,0,9,4,0,11,0,0,0,0,0,3,0,0,2,3,10,0,2,0,7,8,0,3,0,0,5,0,0,3,0,0,1,2,11,2,0,1,8,5,0,4,2,1,2,0,0,1,0,0,0,5,10,1,0,0,7,2,0,6,1,0,1,0,0,4,0,0,0,11,1,0,0,0,1,6,0,6,1,21,0,5,0,1,0,0,1,10,10,0,0,0,4,6,0,2,1,0,0,0,0,4,0,0,1,10,19,1,1,0,7,4,0,5,0,0,0,0,0,3,0,0,1,7,18,1,1,0,0,6,0,1,1,0,1,0,0,3,0,1,0,6,14,0,1,0,1,4,0,0,2,0,1,0,0,1,0,0,1,11,5,0,0,0,0,6
Belconnen,MELBA,0,5,0,0,0,0,0,8,0,0,4,4,7,4,0,0,5,13,0,3,0,0,0,0,0,4,0,1,4,7,9,2,1,0,8,23,0,1,0,0,0,0,0,2,0,0,0,3,9,3,0,1,9,13,0,3,0,0,1,0,0,2,0,4,0,5,8,4,0,0,5,11,0,1,0,0,0,0,0,0,0,0,0,5,15,0,0,0,9,7,0,2,0,1,0,0,0,3,0,0,1,5,13,1,0,0,5,16,0,2,2,6,0,0,0,3,1,0,0,11,14,4,0,1,9,8,0,2,1,1,0,2,1,2,0,1,1,5,18,3,0,0,4,3,0,5,1,1,2,0,0,5,0,0,1,4,14,2,1,0,11,8,0,1,0,0,0,1,0,3,0,2,2,3,10,1,2,0,9,8,0,2,0,1,1,1,0,2,2,1,1,5,29,1,3,0,18,10,0,8,0,0,1,0,0,1,0,1,2,4,20,1,1,0,4,12,0,9,2,5,1,0,0,8,1,0,0,6,18,4,2,0,8,22,0,3,2,1,0,0,1,2,0,0,1,18,10,3,2,0,6,4,0,2,4,5,2,0,0,6,1,1,1,4,24,1,1,0,8,14,0,7,1,1,0,0,0,3,0,3,4,3,16,3,0,0,7,8,0,3,3,1,0,0,0,5,0,1,0,6,15,1,0,0,0,9,0,0,5,0,0,0,0,7,0,1,1,5,28,0,0,0,0,11
Belconnen,PAGE,0,0,6,0,0,0,0,5,0,1,0,5,10,6,1,0,10,19,0,0,2,0,0,0,0,3,0,1,0,5,4,4,1,1,19,6,0,0,2,0,0,0,0,5,0,4,1,2,17,2,2,0,13,9,0,1,1,0,0,0,0,0,0,2,6,6,14,0,0,2,2,3,0,0,1,0,0,0,0,6,0,0,0,14,12,0,1,0,7,11,0,3,2,1,0,1,0,2,0,1,2,7,9,2,2,0,8,7,0,0,0,0,0,0,0,1,0,4,1,5,12,2,1,0,12,8,0,0,0,1,0,0,0,1,0,0,0,3,8,0,0,0,6,8,0,0,4,0,0,0,0,1,0,0,0,3,9,1,1,0,2,4,0,1,3,1,0,0,0,2,0,0,1,5,19,2,0,0,5,6,0,4,3,1,0,0,1,2,0,0,3,14,18,7,2,1,5,5,0,6,6,7,0,0,0,0,0,1,3,8,7,2,1,0,15,5,0,4,1,1,0,0,0,5,0,1,0,3,27,4,0,0,8,12,0,0,1,0,0,0,0,2,0,0,1,3,13,4,1,0,9,5,0,7,3,0,0,0,0,5,0,0,5,10,16,8,0,0,10,4,0,2,3,0,1,0,0,3,0,2,1,4,8,5,1,0,5,14,0,6,2,4,0,0,0,12,0,0,0,9,22,2,0,0,8,18,0,5,2,0,2,0,0,2,0,0,0,12,10,0,0,0,0,6
Belconnen,SCULLIN,0,2,0,1,0,0,0,1,0,0,0,6,11,1,2,0,5,6,0,0,2,0,0,0,0,3,0,1,2,9,7,2,1,0,9,5,0,3,1,1,0,1,0,1,0,0,0,4,7,6,0,0,12,10,0,0,1,2,0,0,0,5,0,0,2,5,6,2,0,0,6,12,0,0,1,1,0,0,0,2,2,0,3,9,7,1,0,0,5,7,0,4,1,1,0,0,0,1,0,0,2,4,8,0,0,0,5,6,0,3,1,1,2,0,0,4,0,1,2,5,7,3,1,1,13,7,0,3,2,0,0,0,0,2,0,2,2,6,15,1,0,0,2,10,0,5,2,0,0,0,0,1,0,0,0,8,17,3,0,0,6,7,0,11,0,0,2,0,0,2,0,0,3,8,14,1,5,3,7,10,0,2,5,0,0,0,0,0,0,0,2,8,17,7,0,0,10,8,0,1,1,0,2,0,0,0,0,0,1,2,14,2,2,0,8,4,0,0,1,0,1,0,0,5,0,1,5,9,14,6,0,0,4,14,0,2,0,1,0,0,0,1,0,0,0,2,9,3,0,0,4,10,0,0,1,0,0,0,0,5,0,1,11,12,29,9,0,0,6,17,0,4,2,0,0,1,0,2,0,0,3,6,20,5,0,0,9,8,0,3,0,0,0,0,0,3,0,0,1,10,13,0,0,0,2,12,0,1,1,0,0,0,0,2,0,0,0,9,18,0,0,0,0,8
